ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID
10117,23,97.4,4,2240.7,2003/04/16,Shipped   ,2,4
10128,43,92.2,1,3962.9,2003/06/06,Shipped   ,2,6
10142,24,70.2,7,1685.3,2003/08/08,Shipped   ,3,8
10153,22,83.4,6,1834.4,2003/09/28,Shipped   ,3,9
10166,26,73.7,1,1917,2003/10/21,Shipped   ,4,10
10177,35,74.6,8,2611,2003/11/07,Shipped   ,4,11
10185,47,77.2,8,3630.3,2003/11/14,Shipped   ,4,11
10197,50,100,14,5090.5,2003/11/26,Shipped   ,4,11
10208,45,87.8,8,3949.7,2004/01/02,Shipped   ,1,1
10221,39,89.5,2,3491.7,2004/02/18,Shipped   ,1,2
10232,23,89.5,5,2059.2,2004/03/20,Shipped   ,1,3
10248,42,75.5,11,3170.2,2004/05/07,Cancelled ,2,5
10261,20,89.5,9,1790.6,2004/06/17,Shipped   ,2,6
10273,33,71.1,12,2346,2004/07/21,Shipped   ,3,7
10283,34,100,14,3580.9,2004/08/20,Shipped   ,3,8
10293,49,100,3,4946.1,2004/09/09,Shipped   ,3,9
10306,39,90.4,8,3525.6,2004/10/14,Shipped   ,4,10
10315,36,100,7,3602.2,2004/10/29,Shipped   ,4,10
10326,50,86,5,4300.5,2004/11/09,Shipped   ,4,11
10337,29,100,2,4498.2,2004/11/21,Shipped   ,4,11
10350,30,100,3,3023.1,2004/12/02,Shipped   ,4,12
10372,41,86.9,7,3562.5,2005/01/26,Shipped   ,1,1
10383,28,58.6,7,1640.2,2005/02/22,Shipped   ,1,2
10396,45,100,5,4739.4,2005/03/23,Shipped   ,1,3
10414,16,75.5,11,1207.7,2005/05/06,On Hold   ,2,5
10103,36,100,5,4228.2,2003/01/29,Shipped   ,1,1
10114,41,100,9,4815.4,2003/04/01,Shipped   ,2,4
10126,50,100,5,7083,2003/05/28,Shipped   ,2,5
10140,40,100,5,4601.2,2003/07/24,Shipped   ,3,7
10150,49,100,2,6467,2003/09/19,Shipped   ,3,9
10164,45,100,3,5012.6,2003/10/21,Resolved  ,4,10
10175,47,100,10,5121.6,2003/11/06,Shipped   ,4,11
10183,21,100,2,2441,2003/11/13,Shipped   ,4,11
10194,32,100,5,4262.1,2003/11/25,Shipped   ,4,11
10207,47,100,16,6658,2003/12/09,Shipped   ,4,12
10217,38,100,5,4509.1,2004/02/04,Shipped   ,1,2
10229,41,100,10,4716.2,2004/03/11,Shipped   ,1,3
10245,21,100,3,2390.2,2004/05/04,Shipped   ,2,5
10259,41,100,13,4666.6,2004/06/15,Shipped   ,2,6
10270,38,100,3,5383.1,2004/07/19,Shipped   ,3,7
10281,25,99.3,10,2482.2,2004/08/19,Shipped   ,3,8
10291,48,100,5,5288.6,2004/09/08,Shipped   ,3,9
10305,22,99.3,14,2184.4,2004/10/13,Shipped   ,4,10
10313,28,100,8,2881.8,2004/10/22,Shipped   ,4,10
10323,47,100,1,6203.1,2004/11/05,Shipped   ,4,11
10334,49,100,4,6763.5,2004/11/19,On Hold   ,4,11
10347,45,100,4,5884.6,2004/11/29,Shipped   ,4,11
10357,28,100,2,3559.6,2004/12/10,Shipped   ,4,12
10370,29,57.5,6,1668.4,2005/01/20,Shipped   ,1,1
10382,39,100,1,4890.6,2005/02/17,Shipped   ,1,2
10411,46,100,3,5235.7,2005/05/01,Shipped   ,2,5
10425,38,100,13,4325.2,2005/05/31,In Process,2,5
10103,41,47.3,9,1938.9,2003/01/29,Shipped   ,1,1
10113,50,49.8,3,2490.5,2003/03/26,Shipped   ,1,3
10126,43,53.8,9,2314.7,2003/05/28,Shipped   ,2,5
10140,29,43.3,9,1254.8,2003/07/24,Shipped   ,3,7
10150,30,42.8,6,1282.8,2003/09/19,Shipped   ,3,9
10164,25,53.8,7,1345.8,2003/10/21,Resolved  ,4,10
10174,49,44.8,2,2194.2,2003/11/06,Shipped   ,4,11
10183,40,49.3,6,1972,2003/11/13,Shipped   ,4,11
10194,41,44.8,9,1836,2003/11/25,Shipped   ,4,11
10206,21,53.3,4,1119.9,2003/12/05,Shipped   ,4,12
10215,46,45.3,1,2082.9,2004/01/29,Shipped   ,1,1
10229,39,40.2,14,1569.8,2004/03/11,Shipped   ,1,3
10245,45,59.9,7,2694.2,2004/05/04,Shipped   ,2,5
10258,21,59.9,4,1257.3,2004/06/15,Shipped   ,2,6
10270,44,58.4,7,2567.8,2004/07/19,Shipped   ,3,7
10281,44,59.9,14,2634.3,2004/08/19,Shipped   ,3,8
10291,29,51.8,9,1502.8,2004/09/08,Shipped   ,3,9
10304,34,49.3,4,1676.2,2004/10/11,Shipped   ,4,10
10312,39,56.9,1,2217.2,2004/10/21,Shipped   ,4,10
10324,38,100,6,6832,2004/11/05,Shipped   ,4,11
10333,24,79.9,8,1916.6,2004/11/18,Shipped   ,4,11
10348,29,100,6,7110.8,2004/11/01,Shipped   ,4,11
10358,30,100,8,5302.8,2004/12/10,Shipped   ,4,12
10370,20,100,2,2730,2005/01/20,Shipped   ,1,1
10382,39,100,2,7827.3,2005/02/17,Shipped   ,1,2
10411,35,59.9,7,2095.4,2005/05/01,Shipped   ,2,5
10424,26,59.9,4,1556.6,2005/05/31,In Process,2,5
10108,44,100,11,5565.1,2003/03/03,Shipped   ,1,3
10122,28,100,15,3583.2,2003/05/08,Shipped   ,2,5
10135,31,100,12,4705.2,2003/07/02,Shipped   ,3,7
10146,29,100,1,4444.5,2003/09/03,Shipped   ,3,9
10159,32,100,7,4618.9,2003/10/10,Shipped   ,4,10
10169,33,100,7,4910.4,2003/11/04,Shipped   ,4,11
10180,44,100,2,5565.1,2003/11/11,Shipped   ,4,11
10191,32,100,8,4237.8,2003/11/20,Shipped   ,4,11
10211,41,100,7,5673.6,2004/01/15,Shipped   ,1,1
10225,35,100,14,5260.1,2004/02/22,Shipped   ,1,2
10238,44,100,8,6351,2004/04/09,Shipped   ,2,4
10252,26,100,4,3559.4,2004/05/26,Shipped   ,2,5
10264,20,100,2,2410.6,2004/06/30,Shipped   ,2,6
10276,48,100,8,5713.9,2004/08/02,Shipped   ,3,8
10287,34,100,17,4300.3,2004/08/30,Shipped   ,3,8
10299,49,100,2,7947.3,2004/09/30,Shipped   ,3,9
10310,40,100,15,5356.8,2004/10/16,Shipped   ,4,10
10319,45,100,3,7901.1,2004/11/03,Shipped   ,4,11
10330,50,100,4,6101,2004/11/16,Shipped   ,4,11
10342,38,100,11,6276.5,2004/11/24,Shipped   ,4,11
10355,25,100,2,4203.5,2004/12/07,Shipped   ,4,12
10363,28,58.2,13,1629,2005/01/06,Shipped   ,1,1
10378,49,67.1,8,3289.9,2005/02/10,Shipped   ,1,2
10390,49,100,3,6862.9,2005/03/04,Shipped   ,1,3
10110,42,61.3,9,2574.2,2003/03/18,Shipped   ,1,3
10124,23,57.7,8,1327.8,2003/05/21,Shipped   ,2,5
10148,29,81.2,2,2356.2,2003/09/11,Shipped   ,3,9
10161,25,80.5,1,2013.5,2003/10/17,Shipped   ,4,10
10173,39,72,15,2807.2,2003/11/05,Shipped   ,4,11
10182,44,69.8,12,3073,2003/11/12,Shipped   ,4,11
10193,25,76.3,16,1906.5,2003/11/21,Shipped   ,4,11
10204,45,76.3,6,3431.7,2003/12/02,Shipped   ,4,12
10213,25,83.4,2,2084.8,2004/01/22,Shipped   ,1,1
10227,37,57.7,12,2136,2004/03/02,Shipped   ,1,3
10241,30,67,4,2009.7,2004/04/13,Shipped   ,2,4
10267,36,75.5,1,2719.8,2004/07/07,Shipped   ,3,7
10279,26,60.6,1,1575.1,2004/08/09,Shipped   ,3,8
10288,23,73.4,7,1688.4,2004/09/01,Shipped   ,3,9
10302,23,72.7,3,1672.1,2003/10/06,Shipped   ,4,10
10311,25,67,2,1674.8,2004/10/16,Shipped   ,4,10
10332,21,100,3,3473,2004/11/17,Shipped   ,4,11
10344,26,63.4,5,1649.2,2004/11/25,Shipped   ,4,11
10367,44,85.2,9,3751,2005/01/12,Resolved  ,1,1
10380,24,100,2,4536,2005/02/16,Shipped   ,1,2
10407,66,67,4,4421.3,2005/04/22,On Hold   ,2,4
10420,36,57.7,7,2078.3,2005/05/29,In Process,2,5
10110,36,85.2,13,3069,2003/03/18,Shipped   ,1,3
10124,22,77.9,12,1713.8,2003/05/21,Shipped   ,2,5
10148,25,60.3,6,1506.5,2003/09/11,Shipped   ,3,9
10161,37,72.8,5,2692.1,2003/10/17,Shipped   ,4,10
10172,32,75.7,3,2422.1,2003/11/05,Shipped   ,4,11
10182,47,74.2,16,3488.3,2003/11/12,Shipped   ,4,11
10192,37,69.8,4,2583.3,2003/11/20,Shipped   ,4,11
10204,20,62.5,10,1249.4,2003/12/02,Shipped   ,4,12
10212,41,82.3,3,3374.7,2004/01/16,Shipped   ,1,1
10226,21,60.3,1,1265.5,2004/02/26,Shipped   ,1,2
10241,22,76.4,8,1681.5,2004/04/13,Shipped   ,2,4
10267,40,80.1,5,3204,2004/07/07,Shipped   ,3,7
10279,32,75,5,2398.7,2004/08/09,Shipped   ,3,8
10288,36,66.1,11,2381,2004/09/01,Shipped   ,3,9
10301,27,72,1,1944.5,2003/10/05,Shipped   ,4,10
10311,26,87.5,6,2273.7,2004/10/16,Shipped   ,4,10
10321,30,70.5,3,2116.5,2004/11/04,Shipped   ,4,11
10332,23,56.8,4,1307.3,2004/11/17,Shipped   ,4,11
10344,29,59.5,7,1726.4,2004/11/25,Shipped   ,4,11
10367,21,60.4,10,1267.8,2005/01/12,Resolved  ,1,1
10380,34,100,3,3441.8,2005/02/16,Shipped   ,1,2
10407,26,76.4,8,1987.2,2005/04/22,On Hold   ,2,4
10420,60,64.7,11,3880.2,2005/05/29,In Process,2,5
10104,35,55.5,6,1942.2,2003/01/31,Shipped   ,1,1
10115,47,69.4,2,3259.9,2003/04/04,Shipped   ,2,4
10127,20,60.7,8,1213.8,2003/06/03,Shipped   ,2,6
10141,20,54.3,2,1086.6,2003/08/01,Shipped   ,3,8
10152,25,65.3,4,1632.8,2003/09/25,Shipped   ,3,9
10165,25,69.4,9,1734,2003/10/22,Shipped   ,4,10
10176,27,68.8,8,1857.1,2003/11/06,Shipped   ,4,11
10184,31,60.1,3,1863.4,2003/11/14,Shipped   ,4,11
10195,44,66.5,3,2924.7,2003/11/25,Shipped   ,4,11
10207,49,46.8,4,2294.2,2003/12/09,Shipped   ,4,12
10220,26,56.1,8,1457.8,2004/02/12,Shipped   ,1,2
10230,36,54.3,6,1955.9,2004/03/15,Shipped   ,1,3
10246,44,52.6,2,2314.4,2004/05/05,Shipped   ,2,5
10259,28,46.8,1,1311,2004/06/15,Shipped   ,2,6
10271,45,64.7,2,2913.3,2004/07/20,Shipped   ,3,7
10282,29,46.8,11,1357.8,2004/08/20,Shipped   ,3,8
10292,40,53.8,5,2150,2004/09/08,Shipped   ,3,9
10305,45,61.9,2,2783.2,2004/10/13,Shipped   ,4,10
10314,44,53.2,11,2339.9,2004/10/22,Shipped   ,4,10
10324,25,69.2,14,1729,2004/11/05,Shipped   ,4,11
10336,45,100,4,5972.4,2004/11/20,Shipped   ,4,11
10349,48,47.4,4,2275.2,2004/12/01,Shipped   ,4,12
10358,44,60.8,14,2673.4,2004/12/10,Shipped   ,4,12
10371,25,97.3,12,2431.8,2005/01/23,Shipped   ,1,1
10383,22,91.8,2,2018.7,2005/02/22,Shipped   ,1,2
10394,31,50.3,2,1559,2005/03/15,Shipped   ,1,3
10412,21,52.6,2,1104.6,2005/05/03,Shipped   ,2,5
10425,55,46.8,1,2575.1,2005/05/31,In Process,2,5
10107,25,100,3,2845.8,2003/02/24,Shipped   ,1,2
10120,35,98,1,3431.8,2003/04/29,Shipped   ,2,4
10134,35,93.5,3,3273.9,2003/07/01,Shipped   ,3,7
10145,43,95.8,7,4119.4,2003/08/25,Shipped   ,3,8
10159,44,100,15,5355.7,2003/10/10,Shipped   ,4,10
10168,50,100,2,5747.5,2003/10/28,Shipped   ,4,10
10180,48,100,10,5355.4,2003/11/11,Shipped   ,4,11
10188,25,100,2,2535.8,2003/11/18,Shipped   ,4,11
10201,39,100,3,4351.2,2003/12/01,Shipped   ,4,12
10211,25,90.2,15,2254,2004/01/15,Shipped   ,1,1
10223,32,91.3,2,2921.3,2004/02/20,Shipped   ,1,2
10237,20,100,8,2299,2004/04/05,Shipped   ,2,4
10251,26,100,3,2637.2,2004/05/18,Shipped   ,2,5
10263,42,100,3,4307.5,2004/06/28,Shipped   ,2,6
10275,21,100,2,2153.8,2004/07/23,Shipped   ,3,7
10285,34,100,7,3716.9,2004/08/27,Shipped   ,3,8
10299,47,100,10,5455.8,2004/09/30,Shipped   ,3,9
10309,21,100,6,2650.6,2004/10/15,Shipped   ,4,10
10318,48,100,2,6437.3,2004/11/02,Shipped   ,4,11
10329,30,87.8,7,2633.4,2004/11/15,Shipped   ,4,11
10339,27,84.4,10,2278.5,2004/11/23,Shipped   ,4,11
10362,50,96.9,2,4846,2005/01/05,Shipped   ,1,1
10374,38,100,6,4197.1,2005/02/02,Shipped   ,1,2
10389,45,100,1,4597.6,2005/03/03,Shipped   ,1,3
10403,46,100,8,5287.7,2005/04/08,Shipped   ,2,4
10417,35,100,3,3550.1,2005/05/13,Disputed  ,2,5
10110,29,59.4,15,1721.7,2003/03/18,Shipped   ,1,3
10123,50,59.9,1,2993.5,2003/05/20,Shipped   ,2,5
10137,26,49.8,1,1295.1,2003/07/10,Shipped   ,3,7
10148,47,56.9,8,2671.9,2003/09/11,Shipped   ,3,9
10161,23,53.3,7,1226.6,2003/10/17,Shipped   ,4,10
10172,34,42.8,5,1453.8,2003/11/05,Shipped   ,4,11
10181,34,53.8,1,1830.2,2003/11/12,Shipped   ,4,11
10192,47,53.8,6,2530,2003/11/20,Shipped   ,4,11
10204,45,49.8,12,2241.4,2003/12/02,Shipped   ,4,12
10212,45,53.3,5,2399.8,2004/01/16,Shipped   ,1,1
10226,36,43.3,3,1557.7,2004/02/26,Shipped   ,1,2
10241,21,40.2,10,845.2,2004/04/13,Shipped   ,2,4
10266,28,48.3,1,1352.4,2004/07/06,Shipped   ,3,7
10278,35,45.3,1,1584.8,2004/08/06,Shipped   ,3,8
10288,50,52.3,13,2616,2004/09/01,Shipped   ,3,9
10301,22,51.3,3,1129,2003/10/05,Shipped   ,4,10
10311,45,49.3,8,2218.5,2004/10/16,Shipped   ,4,10
10321,48,42.3,5,2028.5,2004/11/04,Shipped   ,4,11
10332,20,88,5,1759.2,2004/11/17,Shipped   ,4,11
10343,27,36.2,6,977.7,2004/11/24,Shipped   ,4,11
10367,38,38.5,11,1463,2005/01/12,Resolved  ,1,1
10379,32,100,3,3970.6,2005/02/10,Shipped   ,1,2
10407,64,40.2,10,2576,2005/04/22,On Hold   ,2,4
10420,37,60.4,13,2233.7,2005/05/29,In Process,2,5
10106,28,88.6,4,2481.6,2003/02/17,Shipped   ,1,2
10120,39,100,10,4651.5,2003/04/29,Shipped   ,2,4
10133,41,94.1,5,3858.1,2003/06/27,Shipped   ,2,6
10145,40,87.5,16,3501.6,2003/08/25,Shipped   ,3,8
10168,49,100,11,6433.7,2003/10/28,Shipped   ,4,10
10210,27,98.5,9,2659,2004/01/12,Shipped   ,1,1
10223,34,100,11,3608.8,2004/02/20,Shipped   ,1,2
10235,23,96.3,5,2214.7,2004/04/02,Shipped   ,2,4
10250,31,88.6,6,2747.5,2004/05/11,Shipped   ,2,5
10262,34,97.4,1,3310.9,2004/06/24,Cancelled ,2,6
10275,25,95.2,11,2380,2004/07/23,Shipped   ,3,7
10284,22,100,3,2310.9,2004/08/21,Shipped   ,3,8
10297,32,100,6,4061.8,2004/09/16,Shipped   ,3,9
10308,31,100,9,3493.7,2004/10/15,Shipped   ,4,10
10316,25,100,1,2872.2,2004/11/01,Shipped   ,4,11
10328,47,87.5,14,4114.4,2004/11/12,Shipped   ,4,11
10339,21,50.6,7,1063.7,2004/11/23,Shipped   ,4,11
10353,28,71.7,2,2008.4,2004/12/04,Shipped   ,4,12
10374,46,94.1,3,4328.6,2005/02/02,Shipped   ,1,2
10386,33,41.7,11,1376.4,2005/03/01,Resolved  ,1,3
10398,43,100,16,5552.2,2005/03/30,Shipped   ,1,3
10401,38,96.3,5,3659,2005/04/03,On Hold   ,2,4
10416,47,88.6,6,4165.6,2005/05/10,Shipped   ,2,5
10101,45,31.2,3,1404,2003/01/09,Shipped   ,1,1
10110,20,35.5,3,710.2,2003/03/18,Shipped   ,1,3
10124,45,37.8,2,1702.8,2003/05/21,Shipped   ,2,5
10149,36,33.2,7,1194.8,2003/09/12,Shipped   ,3,9
10162,37,27.2,5,1007.1,2003/10/18,Shipped   ,4,10
10173,31,31.5,9,977.4,2003/11/05,Shipped   ,4,11
10182,39,36.8,6,1436.8,2003/11/12,Shipped   ,4,11
10193,26,29.2,10,759.5,2003/11/21,Shipped   ,4,11
10205,32,37.2,5,1189.4,2003/12/03,Shipped   ,4,12
10214,20,34.2,3,683.8,2004/01/26,Shipped   ,1,1
10227,42,29.2,6,1226.8,2004/03/02,Shipped   ,1,3
10243,33,29.5,1,974.8,2004/04/26,Shipped   ,2,4
10280,20,28.9,12,577.6,2004/08/17,Shipped   ,3,8
10288,29,38.2,1,1106.9,2004/09/01,Shipped   ,3,9
10304,23,30.2,16,694.6,2004/10/11,Shipped   ,4,10
10312,39,29.5,13,1152.1,2004/10/21,Shipped   ,4,10
10322,20,100,3,2624,2004/11/04,Shipped   ,4,11
10332,45,81.9,6,3685.9,2004/11/17,Shipped   ,4,11
10344,20,35.2,6,703.6,2004/11/25,Shipped   ,4,11
10356,48,100,5,9720,2004/12/09,Shipped   ,4,12
10367,23,36.3,13,834.7,2005/01/12,Resolved  ,1,1
10380,32,70.6,4,2257.9,2005/02/16,Shipped   ,1,2
10391,33,100,8,8344.7,2005/03/09,Shipped   ,1,3
10409,61,29.5,1,1801.9,2005/04/23,Shipped   ,2,4
10420,45,26.9,1,1209.6,2005/05/29,In Process,2,5
10107,38,83,7,3155.1,2003/02/24,Shipped   ,1,2
10120,34,83.8,5,2848.9,2003/04/29,Shipped   ,2,4
10134,43,83,7,3570.3,2003/07/01,Shipped   ,3,7
10145,47,83,11,3902.4,2003/08/25,Shipped   ,3,8
10158,22,67,1,1474.7,2003/10/10,Shipped   ,4,10
10168,29,75.4,6,2186.9,2003/10/28,Shipped   ,4,10
10180,28,68.5,14,1919.4,2003/11/11,Shipped   ,4,11
10188,40,91.4,6,3656,2003/11/18,Shipped   ,4,11
10201,25,73.9,7,1847,2003/12/01,Shipped   ,4,12
10210,30,61.7,4,1851,2004/01/12,Shipped   ,1,1
10223,38,69.3,6,2633.8,2004/02/20,Shipped   ,1,2
10236,36,87.6,3,3153.6,2004/04/03,Shipped   ,2,4
10250,32,87.6,1,2803.2,2004/05/11,Shipped   ,2,5
10263,37,62.5,7,2311,2004/06/28,Shipped   ,2,6
10275,30,80,6,2399.4,2004/07/23,Shipped   ,3,7
10285,39,70.1,11,2733.1,2004/08/27,Shipped   ,3,8
10297,32,65.5,1,2096.3,2004/09/16,Shipped   ,3,9
10308,47,63.2,4,2971.3,2004/10/15,Shipped   ,4,10
10318,26,86.8,6,2257.6,2004/11/02,Shipped   ,4,11
10329,37,94.4,4,3493.9,2004/11/15,Shipped   ,4,11
10340,55,80,8,4398.9,2004/11/24,Shipped   ,4,11
10363,21,100,8,3595.6,2005/01/06,Shipped   ,1,1
10375,23,100,9,2443.3,2005/02/03,Shipped   ,1,2
10389,49,81.4,2,3988.6,2005/03/03,Shipped   ,1,3
10402,59,87.6,3,5168.4,2005/04/07,Shipped   ,2,4
10416,32,87.6,1,2803.2,2005/05/10,Shipped   ,2,5
10105,43,100,9,6341.2,2003/02/11,Shipped   ,1,2
10117,41,100,3,5189.8,2003/04/16,Shipped   ,2,4
10129,45,100,9,6027.8,2003/06/12,Shipped   ,2,6
10142,33,100,6,3366,2003/08/08,Shipped   ,3,8
10153,40,100,5,5456.4,2003/09/28,Shipped   ,3,9
10167,33,100,16,3812.2,2003/10/23,Cancelled ,4,10
10177,50,100,7,6083,2003/11/07,Shipped   ,4,11
10185,30,100,7,3170.7,2003/11/14,Shipped   ,4,11
10197,41,100,13,4534.6,2003/11/26,Shipped   ,4,11
10208,35,100,7,4301.1,2004/01/02,Shipped   ,1,1
10221,49,100,1,6804.6,2004/02/18,Shipped   ,1,2
10232,46,100,4,5652.9,2004/03/20,Shipped   ,1,3
10248,48,100,10,6960.5,2004/05/07,Cancelled ,2,5
10261,36,100,8,4512.6,2004/06/17,Shipped   ,2,6
10273,22,100,11,2784.8,2004/07/21,Shipped   ,3,7
10283,42,100,13,5316.4,2004/08/20,Shipped   ,3,8
10293,21,100,2,2941.9,2004/09/09,Shipped   ,3,9
10306,29,100,7,3207.4,2004/10/14,Shipped   ,4,10
10315,35,100,6,4215.1,2004/10/29,Shipped   ,4,10
10326,41,100,4,4333.3,2004/11/09,Shipped   ,4,11
10337,29,72,4,2087.1,2004/11/21,Shipped   ,4,11
10350,34,50.3,7,1711.2,2004/12/02,Shipped   ,4,12
10372,37,100,8,3910.5,2005/01/26,Shipped   ,1,1
10384,28,80.5,3,2255.1,2005/02/23,Shipped   ,1,2
10396,49,100,6,5720.8,2005/03/23,Shipped   ,1,3
10414,23,100,10,3335.2,2005/05/06,On Hold   ,2,5
10101,46,53.8,2,2473,2003/01/09,Shipped   ,1,1
10110,39,44.4,2,1729.7,2003/03/18,Shipped   ,1,3
10124,22,45.2,1,995.5,2003/05/21,Shipped   ,2,5
10149,49,49.3,6,2414.7,2003/09/12,Shipped   ,3,9
10162,43,36.3,4,1560.5,2003/10/18,Shipped   ,4,10
10173,27,41.2,8,1112.9,2003/11/05,Shipped   ,4,11
10182,31,36.7,5,1138.9,2003/11/12,Shipped   ,4,11
10193,20,50.6,9,1012.4,2003/11/21,Shipped   ,4,11
10205,24,38.1,4,913.9,2003/12/03,Shipped   ,4,12
10214,49,47.9,2,2349.1,2004/01/26,Shipped   ,1,1
10227,24,48.4,5,1161.1,2004/03/02,Shipped   ,1,3
10244,39,45.2,9,1764.8,2004/04/29,Shipped   ,2,4
10255,37,45.7,2,1690.9,2004/06/04,Shipped   ,2,6
10280,45,47.5,11,2137.1,2004/08/17,Shipped   ,3,8
10289,45,48.4,4,2177.1,2004/09/03,Shipped   ,3,9
10304,44,39.4,15,1734.5,2004/10/11,Shipped   ,4,10
10312,23,37.6,12,865.5,2004/10/21,Shipped   ,4,10
10322,30,100,4,3500.1,2004/11/04,Shipped   ,4,11
10332,26,85.5,10,2223.5,2004/11/17,Shipped   ,4,11
10345,43,53.8,1,2311.7,2004/11/25,Shipped   ,4,11
10356,26,31.9,7,828.4,2004/12/09,Shipped   ,4,12
10367,28,30.6,12,856.5,2005/01/12,Resolved  ,1,1
10380,27,68.3,5,1845.5,2005/02/16,Shipped   ,1,2
10391,24,100,1,4042.1,2005/03/09,Shipped   ,1,3
10421,40,45.7,2,1828,2005/05/29,In Process,2,5
10103,36,100,1,3680.3,2003/01/29,Shipped   ,1,1
10114,21,100,5,2925.1,2003/04/01,Shipped   ,2,4
10126,27,100,1,3415.8,2003/05/28,Shipped   ,2,5
10140,47,100,1,5105.1,2003/07/24,Shipped   ,3,7
10151,42,100,8,5098.8,2003/09/21,Shipped   ,3,9
10165,32,100,17,4661.8,2003/10/22,Shipped   ,4,10
10175,28,100,6,2970,2003/11/06,Shipped   ,4,11
10184,24,100,11,3496.3,2003/11/14,Shipped   ,4,11
10194,49,100,1,5760.9,2003/11/25,Shipped   ,4,11
10207,46,100,12,6819,2003/12/09,Shipped   ,4,12
10217,28,100,1,3148.9,2004/02/04,Shipped   ,1,2
10229,48,100,6,5704.3,2004/03/11,Shipped   ,1,3
10246,29,100,10,3520.6,2004/05/05,Shipped   ,2,5
10259,47,100,9,5285.6,2004/06/15,Shipped   ,2,6
10271,43,100,10,5605.1,2004/07/20,Shipped   ,3,7
10281,25,100,6,2779.5,2004/08/19,Shipped   ,3,8
10291,48,100,1,5398.1,2004/09/08,Shipped   ,3,9
10305,24,100,10,3189.6,2004/10/13,Shipped   ,4,10
10313,42,100,4,5581.8,2004/10/22,Shipped   ,4,10
10324,31,100,2,3820.4,2004/11/05,Shipped   ,4,11
10334,42,100,5,5528,2004/11/19,On Hold   ,4,11
10348,37,100,1,5981.4,2004/11/01,Shipped   ,4,11
10358,41,100,7,5684.6,2004/12/10,Shipped   ,4,12
10371,20,100,5,3449.4,2005/01/23,Shipped   ,1,1
10382,20,100,3,2654.4,2005/02/17,Shipped   ,1,2
10412,70,100,10,8498,2005/05/03,Shipped   ,2,5
10425,49,100,9,5510.5,2005/05/31,In Process,2,5
10108,35,58.9,15,2060.4,2003/03/03,Shipped   ,1,3
10121,32,76.9,2,2460.2,2003/05/07,Shipped   ,2,5
10135,29,61.6,16,1787.6,2003/07/02,Shipped   ,3,7
10145,27,61,3,1645.7,2003/08/25,Shipped   ,3,8
10159,27,80.3,11,2169.2,2003/10/10,Shipped   ,4,10
10169,38,74.1,11,2816.2,2003/11/04,Shipped   ,4,11
10180,35,72,6,2521.1,2003/11/11,Shipped   ,4,11
10190,42,76.2,3,3200,2003/11/19,Shipped   ,4,11
10211,21,63.7,11,1338.1,2004/01/15,Shipped   ,1,1
10224,37,80.3,4,2972.6,2004/02/21,Shipped   ,1,2
10237,26,79.7,4,2070.9,2004/04/05,Shipped   ,2,4
10252,47,65.8,8,3092.6,2004/05/26,Shipped   ,2,5
10264,37,65.1,6,2408.7,2004/06/30,Shipped   ,2,6
10276,46,75.5,12,3472.5,2004/08/02,Shipped   ,3,8
10285,38,59.6,3,2263.3,2004/08/27,Shipped   ,3,8
10299,33,66.5,6,2194.2,2004/09/30,Shipped   ,3,9
10309,24,56.1,2,1346.4,2004/10/15,Shipped   ,4,10
10319,31,81.7,7,2533.6,2004/11/03,Shipped   ,4,11
10330,42,81,1,3403.3,2004/11/16,Shipped   ,4,11
10341,32,100,6,3307.2,2004/11/24,Shipped   ,4,11
10355,41,70.7,3,2896.7,2004/12/07,Shipped   ,4,12
10363,43,61.2,14,2632.9,2005/01/06,Shipped   ,1,1
10375,20,100,14,2046,2005/02/03,Shipped   ,1,2
10390,35,65.1,4,2279.6,2005/03/04,Shipped   ,1,3
10403,27,79.7,4,2150.6,2005/04/08,Shipped   ,2,4
10110,43,78.2,11,3360.4,2003/03/18,Shipped   ,1,3
10124,32,72.7,10,2326.4,2003/05/21,Shipped   ,2,5
10148,21,73.6,4,1545.6,2003/09/11,Shipped   ,3,9
10161,20,100,3,2144.6,2003/10/17,Shipped   ,4,10
10172,22,74.5,1,1639.2,2003/11/05,Shipped   ,4,11
10182,36,73.6,14,2649.6,2003/11/12,Shipped   ,4,11
10192,46,83.6,2,3845.6,2003/11/20,Shipped   ,4,11
10204,47,96.3,8,4527,2003/12/02,Shipped   ,4,12
10212,45,88.1,1,3966.3,2004/01/16,Shipped   ,1,1
10227,47,88.1,14,4142.6,2004/03/02,Shipped   ,1,3
10241,47,94.5,6,4441.5,2004/04/13,Shipped   ,2,4
10267,38,87.2,3,3315.1,2004/07/07,Shipped   ,3,7
10279,49,80,3,3918.5,2004/08/09,Shipped   ,3,8
10288,35,80.9,9,2830.4,2004/09/01,Shipped   ,3,9
10302,49,100,5,5298.9,2003/10/06,Shipped   ,4,10
10311,28,93.6,4,2620.8,2004/10/16,Shipped   ,4,10
10321,30,72.7,1,2181,2004/11/04,Shipped   ,4,11
10332,39,86.7,7,3382.1,2004/11/17,Shipped   ,4,11
10346,25,100,1,2876.8,2004/11/29,Shipped   ,4,11
10368,40,100,2,4107.2,2005/01/19,Shipped   ,1,1
10380,36,37.5,6,1350,2005/02/16,Shipped   ,1,2
